IR_Raw,RED_Raw,HR_BPM,SpO2_%,RR_BPM,PI_%,Condition
282,714,117.8,98.3,19.7,2.68,Vasodilat.
933,669,117.8,98.3,19.7,2.68,Vasodilat.
703,638,117.8,98.3,19.7,2.68,Vasodilat.
643,865,117.8,98.3,19.7,2.68,Vasodilat.
179,448,117.8,98.3,19.7,2.68,Vasodilat.
1260,742,117.8,98.3,19.7,2.68,Vasodilat.
2012,1107,117.8,98.3,19.7,2.68,Vasodilat.
3234,1756,117.8,98.3,19.7,2.68,Vasodilat.
4095,2462,117.8,98.3,19.7,2.68,Vasodilat.
4095,2581,117.8,98.3,19.7,2.68,Vasodilat.
3368,2257,117.8,98.3,19.7,2.68,Vasodilat.
2409,1496,117.8,98.3,19.7,2.68,Vasodilat.
2854,1441,117.8,98.3,19.7,2.68,Vasodilat.
2753,1486,117.8,98.3,19.7,2.68,Vasodilat.
1724,1208,117.8,98.3,19.7,2.68,Vasodilat.
1200,1231,117.8,98.3,19.7,2.68,Vasodilat.
997,765,117.8,98.3,19.7,2.68,Vasodilat.
491,708,117.8,98.3,19.7,2.68,Vasodilat.
684,492,117.8,98.3,19.7,2.68,Vasodilat.
1044,776,117.8,98.3,19.7,2.68,Vasodilat.
827,468,117.8,98.3,19.7,2.68,Vasodilat.
334,598,117.8,98.3,19.7,2.68,Vasodilat.
1016,620,117.8,98.3,19.7,2.68,Vasodilat.
166,613,117.8,98.3,19.7,2.68,Vasodilat.
940,698,117.8,98.3,19.7,2.68,Vasodilat.
1599,1036,117.8,98.3,19.7,2.68,Vasodilat.
3195,2141,117.8,98.3,19.7,2.68,Vasodilat.
4095,2461,117.8,98.3,19.7,2.68,Vasodilat.
4095,2338,117.8,98.3,19.7,2.68,Vasodilat.
2673,1609,117.8,98.3,19.7,2.68,Vasodilat.
1590,1377,117.8,98.3,19.7,2.68,Vasodilat.
2016,1504,117.8,98.3,19.7,2.68,Vasodilat.
2286,1074,117.8,98.3,19.7,2.68,Vasodilat.
1774,1271,117.8,98.3,19.7,2.68,Vasodilat.
1146,1075,117.8,98.3,19.7,2.68,Vasodilat.
1027,624,117.8,98.3,19.7,2.68,Vasodilat.
708,858,117.8,98.3,19.7,2.68,Vasodilat.
474,701,117.8,98.3,19.7,2.68,Vasodilat.
568,702,117.8,98.3,19.7,2.68,Vasodilat.
700,454,117.8,98.3,19.7,2.68,Vasodilat.
1074,763,117.8,98.3,19.7,2.68,Vasodilat.
969,507,117.8,98.3,19.7,2.68,Vasodilat.
519,410,117.8,98.3,19.7,2.68,Vasodilat.
1254,977,117.8,98.3,19.7,2.68,Vasodilat.
1804,1245,117.8,98.3,19.7,2.68,Vasodilat.
3416,1909,117.8,98.3,19.7,2.68,Vasodilat.
3507,2196,117.8,98.3,19.7,2.68,Vasodilat.
3165,1632,117.8,98.3,19.7,2.68,Vasodilat.
1464,1246,117.8,98.3,19.7,2.68,Vasodilat.
2049,1062,117.8,98.3,19.7,2.68,Vasodilat.
2020,1140,117.8,98.3,19.7,2.68,Vasodilat.
1532,1197,117.8,98.3,19.7,2.68,Vasodilat.
1151,1014,117.8,98.3,19.7,2.68,Vasodilat.
886,836,117.8,98.3,19.7,2.68,Vasodilat.
553,483,117.8,98.3,19.7,2.68,Vasodilat.
714,412,117.8,98.3,19.7,2.68,Vasodilat.
9,305,117.8,98.3,19.7,2.68,Vasodilat.
187,739,117.8,98.3,19.7,2.68,Vasodilat.
433,565,117.8,98.3,19.7,2.68,Vasodilat.
20,567,117.8,98.3,19.7,2.68,Vasodilat.
682,334,117.8,98.3,19.7,2.68,Vasodilat.
794,324,117.8,98.3,19.7,2.68,Vasodilat.
1613,1004,117.8,98.3,19.7,2.68,Vasodilat.
2810,1587,117.8,98.3,19.7,2.68,Vasodilat.
2863,1746,117.8,98.3,19.7,2.68,Vasodilat.
3136,1611,117.8,98.3,19.7,2.68,Vasodilat.
1477,1144,117.8,98.3,19.7,2.68,Vasodilat.
1099,1027,117.8,98.3,19.7,2.68,Vasodilat.
2149,976,117.8,98.3,19.7,2.68,Vasodilat.
1281,931,117.8,98.3,19.7,2.68,Vasodilat.
1204,853,117.8,98.3,19.7,2.68,Vasodilat.
425,738,117.8,98.3,19.7,2.68,Vasodilat.
1146,675,117.8,98.3,19.7,2.68,Vasodilat.
412,739,117.8,98.3,19.7,2.68,Vasodilat.
495,681,117.8,98.3,19.7,2.68,Vasodilat.
994,625,117.8,98.3,19.7,2.68,Vasodilat.
407,536,117.8,98.3,19.7,2.68,Vasodilat.
457,585,117.8,98.3,19.7,2.68,Vasodilat.
132,575,117.8,98.3,19.7,2.68,Vasodilat.
1772,1204,117.8,98.3,19.7,2.68,Vasodilat.
3048,1526,117.8,98.3,19.7,2.68,Vasodilat.
3750,2017,117.8,98.3,19.7,2.68,Vasodilat.
3081,1951,117.8,98.3,19.7,2.68,Vasodilat.
1933,1379,117.8,98.3,19.7,2.68,Vasodilat.
1495,1376,117.8,98.3,19.7,2.68,Vasodilat.
2169,1280,117.8,98.3,19.7,2.68,Vasodilat.
2059,1263,117.8,98.3,19.7,2.68,Vasodilat.
1560,1009,117.8,98.3,19.7,2.68,Vasodilat.
631,879,117.8,98.3,19.7,2.68,Vasodilat.
1121,942,117.8,98.3,19.7,2.68,Vasodilat.
192,607,117.8,98.3,19.7,2.68,Vasodilat.
760,712,117.8,98.3,19.7,2.68,Vasodilat.
515,744,117.8,98.3,19.7,2.68,Vasodilat.
411,665,117.8,98.3,19.7,2.68,Vasodilat.
311,816,117.8,98.3,19.7,2.68,Vasodilat.
1109,537,117.8,98.3,19.7,2.68,Vasodilat.
455,854,117.8,98.3,19.7,2.68,Vasodilat.
2124,1334,117.8,98.3,19.7,2.68,Vasodilat.
3380,1925,117.8,98.3,19.7,2.68,Vasodilat.
4095,2569,117.8,98.3,19.7,2.68,Vasodilat.
4095,2550,117.8,98.3,19.7,2.68,Vasodilat.
3723,2060,117.8,98.3,19.7,2.68,Vasodilat.
2497,1256,117.8,98.3,19.7,2.68,Vasodilat.
2466,1579,117.8,98.3,19.7,2.68,Vasodilat.
2674,1472,117.8,98.3,19.7,2.68,Vasodilat.
1822,1609,117.8,98.3,19.7,2.68,Vasodilat.
1491,1189,117.8,98.3,19.7,2.68,Vasodilat.
1705,907,117.8,98.3,19.7,2.68,Vasodilat.
1193,977,117.8,98.3,19.7,2.68,Vasodilat.
933,611,117.8,98.3,19.7,2.68,Vasodilat.
1092,528,117.8,98.3,19.7,2.68,Vasodilat.
963,799,117.8,98.3,19.7,2.68,Vasodilat.
635,876,117.8,98.3,19.7,2.68,Vasodilat.
1028,624,117.8,98.3,19.7,2.68,Vasodilat.
510,600,117.8,98.3,19.7,2.68,Vasodilat.
1083,568,117.8,98.3,19.7,2.68,Vasodilat.
2598,1504,117.8,98.3,19.7,2.68,Vasodilat.
3911,2109,117.8,98.3,19.7,2.68,Vasodilat.
4095,2661,117.8,98.3,19.7,2.68,Vasodilat.
4095,2771,117.8,98.3,19.7,2.68,Vasodilat.
3439,2175,117.8,98.3,19.7,2.68,Vasodilat.
2485,1662,117.8,98.3,19.7,2.68,Vasodilat.
2573,1680,117.8,98.3,19.7,2.68,Vasodilat.
2036,1367,117.8,98.3,19.7,2.68,Vasodilat.
1820,1248,117.8,98.3,19.7,2.68,Vasodilat.
1538,1031,117.8,98.3,19.7,2.68,Vasodilat.
607,1004,117.8,98.3,19.7,2.68,Vasodilat.
984,939,117.8,98.3,19.7,2.68,Vasodilat.
511,745,117.8,98.3,19.7,2.68,Vasodilat.
360,455,117.8,98.3,19.7,2.68,Vasodilat.
1096,593,117.8,98.3,19.7,2.68,Vasodilat.
524,501,117.8,98.3,19.7,2.68,Vasodilat.
132,832,117.8,98.3,19.7,2.68,Vasodilat.
1013,561,117.8,98.3,19.7,2.68,Vasodilat.
384,715,117.8,98.3,19.7,2.68,Vasodilat.
1974,1369,117.8,98.3,19.7,2.68,Vasodilat.
3825,2094,117.8,98.3,19.7,2.68,Vasodilat.
4095,2690,117.8,98.3,19.7,2.68,Vasodilat.
4095,2485,117.8,98.3,19.7,2.68,Vasodilat.
2903,1640,117.8,98.3,19.7,2.68,Vasodilat.
2177,1351,117.8,98.3,19.7,2.68,Vasodilat.
2337,1450,117.8,98.3,19.7,2.68,Vasodilat.
2252,1126,117.8,98.3,19.7,2.68,Vasodilat.
1762,1202,117.8,98.3,19.7,2.68,Vasodilat.
1264,950,117.8,98.3,19.7,2.68,Vasodilat.
1147,716,117.8,98.3,19.7,2.68,Vasodilat.
975,644,117.8,98.3,19.7,2.68,Vasodilat.
673,726,117.8,98.3,19.7,2.68,Vasodilat.
462,489,117.8,98.3,19.7,2.68,Vasodilat.
751,657,117.8,98.3,19.7,2.68,Vasodilat.
773,366,117.8,98.3,19.7,2.68,Vasodilat.
883,579,117.8,98.3,19.7,2.68,Vasodilat.
17,673,117.8,98.3,19.7,2.68,Vasodilat.
981,685,117.8,98.3,19.7,2.68,Vasodilat.
2476,1331,117.8,98.3,19.7,2.68,Vasodilat.
3187,1851,117.8,98.3,19.7,2.68,Vasodilat.
3500,1936,117.8,98.3,19.7,2.68,Vasodilat.
3125,1638,117.8,98.3,19.7,2.68,Vasodilat.
2074,946,117.8,98.3,19.7,2.68,Vasodilat.
1959,1311,117.8,98.3,19.7,2.68,Vasodilat.
1633,1037,117.8,98.3,19.7,2.68,Vasodilat.
1394,756,117.8,98.3,19.7,2.68,Vasodilat.
577,853,117.8,98.3,19.7,2.68,Vasodilat.
537,541,117.8,98.3,19.7,2.68,Vasodilat.
654,510,117.8,98.3,19.7,2.68,Vasodilat.
839,550,117.8,98.3,19.7,2.68,Vasodilat.
907,621,117.8,98.3,19.7,2.68,Vasodilat.
993,621,117.8,98.3,19.7,2.68,Vasodilat.
565,614,117.8,98.3,19.7,2.68,Vasodilat.
629,350,117.8,98.3,19.7,2.68,Vasodilat.
364,546,117.8,98.3,19.7,2.68,Vasodilat.
1564,1119,117.8,98.3,19.7,2.68,Vasodilat.
2532,1403,117.8,98.3,19.7,2.68,Vasodilat.
3859,1647,117.8,98.3,19.7,2.68,Vasodilat.
3019,1729,117.8,98.3,19.7,2.68,Vasodilat.
1462,1347,117.8,98.3,19.7,2.68,Vasodilat.
1822,882,117.8,98.3,19.7,2.68,Vasodilat.
1774,1357,117.8,98.3,19.7,2.68,Vasodilat.
1790,1255,117.8,98.3,19.7,2.68,Vasodilat.
1017,796,117.8,98.3,19.7,2.68,Vasodilat.
473,674,117.8,98.3,19.7,2.68,Vasodilat.
704,637,117.8,98.3,19.7,2.68,Vasodilat.
552,613,117.8,98.3,19.7,2.68,Vasodilat.
328,357,117.8,98.3,19.7,2.68,Vasodilat.
670,451,117.8,98.3,19.7,2.68,Vasodilat.
658,471,117.8,98.3,19.7,2.68,Vasodilat.
768,396,117.8,98.3,19.7,2.68,Vasodilat.
451,803,117.8,98.3,19.7,2.68,Vasodilat.
1921,886,117.8,98.3,19.7,2.68,Vasodilat.
2816,1610,117.8,98.3,19.7,2.68,Vasodilat.
3595,2175,117.8,98.3,19.7,2.68,Vasodilat.
3577,2025,117.8,98.3,19.7,2.68,Vasodilat.
2697,1382,117.8,98.3,19.7,2.68,Vasodilat.
1523,1096,117.8,98.3,19.7,2.68,Vasodilat.
2181,1174,117.8,98.3,19.7,2.68,Vasodilat.
1601,1371,117.8,98.3,19.7,2.68,Vasodilat.
1702,1002,117.8,98.3,19.7,2.68,Vasodilat.
1339,811,117.8,98.3,19.7,2.68,Vasodilat.
1065,1038,117.8,98.3,19.7,2.68,Vasodilat.
1097,531,117.8,98.3,19.7,2.68,Vasodilat.
608,889,117.8,98.3,19.7,2.68,Vasodilat.
875,885,117.8,98.3,19.7,2.68,Vasodilat.
865,731,117.8,98.3,19.7,2.68,Vasodilat.
320,648,117.8,98.3,19.7,2.68,Vasodilat.
897,884,117.8,98.3,19.7,2.68,Vasodilat.
336,762,117.8,98.3,19.7,2.68,Vasodilat.
1126,807,117.8,98.3,19.7,2.68,Vasodilat.
883,747,117.8,98.3,19.7,2.68,Vasodilat.
2217,1265,117.8,98.3,19.7,2.68,Vasodilat.
3348,1986,117.8,98.3,19.7,2.68,Vasodilat.
4095,2574,117.8,98.3,19.7,2.68,Vasodilat.
4061,2131,117.8,98.3,19.7,2.68,Vasodilat.
3090,1511,117.8,98.3,19.7,2.68,Vasodilat.
1797,1379,117.8,98.3,19.7,2.68,Vasodilat.
2181,1438,117.8,98.3,19.7,2.68,Vasodilat.
2094,1290,117.8,98.3,19.7,2.68,Vasodilat.
1885,1094,117.8,98.3,19.7,2.68,Vasodilat.
1077,827,117.8,98.3,19.7,2.68,Vasodilat.
487,536,117.8,98.3,19.7,2.68,Vasodilat.
252,432,117.8,98.3,19.7,2.68,Vasodilat.
476,351,117.8,98.3,19.7,2.68,Vasodilat.
774,417,117.8,98.3,19.7,2.68,Vasodilat.
799,648,117.8,98.3,19.7,2.68,Vasodilat.
955,422,117.8,98.3,19.7,2.68,Vasodilat.
303,475,117.8,98.3,19.7,2.68,Vasodilat.
375,707,117.8,98.3,19.7,2.68,Vasodilat.
1138,842,117.8,98.3,19.7,2.68,Vasodilat.
3290,1414,117.8,98.3,19.7,2.68,Vasodilat.
3562,1940,117.8,98.3,19.7,2.68,Vasodilat.
2810,2052,117.8,98.3,19.7,2.68,Vasodilat.
2472,1393,117.8,98.3,19.7,2.68,Vasodilat.
1400,947,117.8,98.3,19.7,2.68,Vasodilat.
1667,1100,117.8,98.3,19.7,2.68,Vasodilat.
1705,1092,117.8,98.3,19.7,2.68,Vasodilat.
1090,665,117.8,98.3,19.7,2.68,Vasodilat.
763,870,117.8,98.3,19.7,2.68,Vasodilat.
525,626,117.8,98.3,19.7,2.68,Vasodilat.
750,517,117.8,98.3,19.7,2.68,Vasodilat.
653,750,117.8,98.3,19.7,2.68,Vasodilat.
522,334,117.8,98.3,19.7,2.68,Vasodilat.
290,479,117.8,98.3,19.7,2.68,Vasodilat.
280,412,117.8,98.3,19.7,2.68,Vasodilat.
614,700,117.8,98.3,19.7,2.68,Vasodilat.
1076,242,117.8,98.3,19.7,2.68,Vasodilat.
1344,1057,117.8,98.3,19.7,2.68,Vasodilat.
2182,1546,117.8,98.3,19.7,2.68,Vasodilat.
3418,1944,117.8,98.3,19.7,2.68,Vasodilat.
3228,1781,117.8,98.3,19.7,2.68,Vasodilat.
2405,1164,117.8,98.3,19.7,2.68,Vasodilat.
1091,942,117.8,98.3,19.7,2.68,Vasodilat.
2135,929,117.8,98.3,19.7,2.68,Vasodilat.
1867,895,117.8,98.3,19.7,2.68,Vasodilat.
1319,805,117.8,98.3,19.7,2.68,Vasodilat.
1250,606,117.8,98.3,19.7,2.68,Vasodilat.
319,602,117.8,98.3,19.7,2.68,Vasodilat.
227,392,117.8,98.3,19.7,2.68,Vasodilat.
521,508,117.8,98.3,19.7,2.68,Vasodilat.
348,590,117.8,98.3,19.7,2.68,Vasodilat.
426,439,117.8,98.3,19.7,2.68,Vasodilat.
1021,434,117.8,98.3,19.7,2.68,Vasodilat.
413,630,117.8,98.3,19.7,2.68,Vasodilat.
431,650,117.8,98.3,19.7,2.68,Vasodilat.
1908,1090,117.8,98.3,19.7,2.68,Vasodilat.
3301,1813,117.8,98.3,19.7,2.68,Vasodilat.
4095,2365,117.8,98.3,19.7,2.68,Vasodilat.
3631,2084,117.8,98.3,19.7,2.68,Vasodilat.
2504,1401,117.8,98.3,19.7,2.68,Vasodilat.
1825,1472,117.8,98.3,19.7,2.68,Vasodilat.
2280,1307,117.8,98.3,19.7,2.68,Vasodilat.
2064,1312,117.8,98.3,19.7,2.68,Vasodilat.
1667,1145,117.8,98.3,19.7,2.68,Vasodilat.
744,732,117.8,98.3,19.7,2.68,Vasodilat.
1189,494,117.8,98.3,19.7,2.68,Vasodilat.
847,613,117.8,98.3,19.7,2.68,Vasodilat.
1039,569,117.8,98.3,19.7,2.68,Vasodilat.
749,825,117.8,98.3,19.7,2.68,Vasodilat.
491,918,117.8,98.3,19.7,2.68,Vasodilat.
366,610,117.8,98.3,19.7,2.68,Vasodilat.
292,641,117.8,98.3,19.7,2.68,Vasodilat.
1230,679,117.8,98.3,19.7,2.68,Vasodilat.
2209,1583,117.8,98.3,19.7,2.68,Vasodilat.
4095,2193,117.8,98.3,19.7,2.68,Vasodilat.
4095,2776,117.8,98.3,19.7,2.68,Vasodilat.
4095,2459,117.8,98.3,19.7,2.68,Vasodilat.
2833,1629,117.8,98.3,19.7,2.68,Vasodilat.
2797,1551,117.8,98.3,19.7,2.68,Vasodilat.
2680,1539,117.8,98.3,19.7,2.68,Vasodilat.
2056,1571,117.8,98.3,19.7,2.68,Vasodilat.
2010,1423,117.8,98.3,19.7,2.68,Vasodilat.
1377,815,117.8,98.3,19.7,2.68,Vasodilat.
1482,792,117.8,98.3,19.7,2.68,Vasodilat.
446,742,117.8,98.3,19.7,2.68,Vasodilat.
467,776,117.8,98.3,19.7,2.68,Vasodilat.
1060,862,117.8,98.3,19.7,2.68,Vasodilat.
454,630,117.8,98.3,19.7,2.68,Vasodilat.
675,564,117.8,98.3,19.7,2.68,Vasodilat.
720,788,117.8,98.3,19.7,2.68,Vasodilat.
408,556,117.8,98.3,19.7,2.68,Vasodilat.
1341,1358,117.8,98.3,19.7,2.68,Vasodilat.
3600,1946,117.8,98.3,19.7,2.68,Vasodilat.
4095,2626,117.8,98.3,19.7,2.68,Vasodilat.
4095,3096,117.8,98.3,19.7,2.68,Vasodilat.
4089,2167,117.8,98.3,19.7,2.68,Vasodilat.
2500,1573,117.8,98.3,19.7,2.68,Vasodilat.
2115,1403,117.8,98.3,19.7,2.68,Vasodilat.
2929,1878,117.8,98.3,19.7,2.68,Vasodilat.
2570,1226,117.8,98.3,19.7,2.68,Vasodilat.
1810,1180,117.8,98.3,19.7,2.68,Vasodilat.
786,872,117.8,98.3,19.7,2.68,Vasodilat.
1168,791,117.8,98.3,19.7,2.68,Vasodilat.
1021,702,117.8,98.3,19.7,2.68,Vasodilat.
1071,802,117.8,98.3,19.7,2.68,Vasodilat.
903,885,117.8,98.3,19.7,2.68,Vasodilat.
898,521,117.8,98.3,19.7,2.68,Vasodilat.
798,930,117.8,98.3,19.7,2.68,Vasodilat.
299,834,117.8,98.3,19.7,2.68,Vasodilat.
290,762,117.8,98.3,19.7,2.68,Vasodilat.
1761,980,117.8,98.3,19.7,2.68,Vasodilat.
2771,1615,117.8,98.3,19.7,2.68,Vasodilat.
3678,2428,117.8,98.3,19.7,2.68,Vasodilat.
4063,2349,117.8,98.3,19.7,2.68,Vasodilat.
3450,1975,117.8,98.3,19.7,2.68,Vasodilat.
2351,1196,117.8,98.3,19.7,2.68,Vasodilat.
2054,1425,117.8,98.3,19.7,2.68,Vasodilat.
2407,1395,117.8,98.3,19.7,2.68,Vasodilat.
1418,1203,117.8,98.3,19.7,2.68,Vasodilat.
1975,1132,117.8,98.3,19.7,2.68,Vasodilat.
1249,580,117.8,98.3,19.7,2.68,Vasodilat.
658,648,117.8,98.3,19.7,2.68,Vasodilat.
610,650,117.8,98.3,19.7,2.68,Vasodilat.
357,642,117.8,98.3,19.7,2.68,Vasodilat.
258,816,117.8,98.3,19.7,2.68,Vasodilat.
426,613,117.8,98.3,19.7,2.68,Vasodilat.
915,595,117.8,98.3,19.7,2.68,Vasodilat.
535,353,117.8,98.3,19.7,2.68,Vasodilat.
476,806,117.8,98.3,19.7,2.68,Vasodilat.
1164,761,117.8,98.3,19.7,2.68,Vasodilat.
2685,1343,117.8,98.3,19.7,2.68,Vasodilat.
2988,1994,117.8,98.3,19.7,2.68,Vasodilat.
3766,1802,117.8,98.3,19.7,2.68,Vasodilat.
2161,1274,117.8,98.3,19.7,2.68,Vasodilat.
1744,813,117.8,98.3,19.7,2.68,Vasodilat.
2168,1025,117.8,98.3,19.7,2.68,Vasodilat.
1461,865,117.8,98.3,19.7,2.68,Vasodilat.
1188,792,117.8,98.3,19.7,2.68,Vasodilat.
1105,841,117.8,98.3,19.7,2.68,Vasodilat.
765,604,117.8,98.3,19.7,2.68,Vasodilat.
349,527,117.8,98.3,19.7,2.68,Vasodilat.
418,702,117.8,98.3,19.7,2.68,Vasodilat.
179,283,117.8,98.3,19.7,2.68,Vasodilat.
65,482,117.8,98.3,19.7,2.68,Vasodilat.
937,288,117.8,98.3,19.7,2.68,Vasodilat.
340,629,117.8,98.3,19.7,2.68,Vasodilat.
1242,704,117.8,98.3,19.7,2.68,Vasodilat.
1950,1163,117.8,98.3,19.7,2.68,Vasodilat.
3104,1622,117.8,98.3,19.7,2.68,Vasodilat.
3028,1937,117.8,98.3,19.7,2.68,Vasodilat.
2043,1411,117.8,98.3,19.7,2.68,Vasodilat.
1226,804,117.8,98.3,19.7,2.68,Vasodilat.
1575,1118,117.8,98.3,19.7,2.68,Vasodilat.
1783,1010,117.8,98.3,19.7,2.68,Vasodilat.
1066,785,117.8,98.3,19.7,2.68,Vasodilat.
792,613,117.8,98.3,19.7,2.68,Vasodilat.
498,764,117.8,98.3,19.7,2.68,Vasodilat.
549,558,117.8,98.3,19.7,2.68,Vasodilat.
982,337,117.8,98.3,19.7,2.68,Vasodilat.
801,814,117.8,98.3,19.7,2.68,Vasodilat.
765,387,117.8,98.3,19.7,2.68,Vasodilat.
429,328,117.8,98.3,19.7,2.68,Vasodilat.
743,396,117.8,98.3,19.7,2.68,Vasodilat.
1318,926,117.8,98.3,19.7,2.68,Vasodilat.
2749,1620,117.8,98.3,19.7,2.68,Vasodilat.
3994,1947,117.8,98.3,19.7,2.68,Vasodilat.
3255,1928,117.8,98.3,19.7,2.68,Vasodilat.
1937,1384,117.8,98.3,19.7,2.68,Vasodilat.
1778,1386,117.8,98.3,19.7,2.68,Vasodilat.
1991,1133,117.8,98.3,19.7,2.68,Vasodilat.
1741,1394,117.8,98.3,19.7,2.68,Vasodilat.
1255,1154,117.8,98.3,19.7,2.68,Vasodilat.
963,852,117.8,98.3,19.7,2.68,Vasodilat.
821,724,117.8,98.3,19.7,2.68,Vasodilat.
250,465,117.8,98.3,19.7,2.68,Vasodilat.
287,505,117.8,98.3,19.7,2.68,Vasodilat.
1103,762,117.8,98.3,19.7,2.68,Vasodilat.
296,743,117.8,98.3,19.7,2.68,Vasodilat.
999,518,117.8,98.3,19.7,2.68,Vasodilat.
272,635,117.8,98.3,19.7,2.68,Vasodilat.
1650,1262,117.8,98.3,19.7,2.68,Vasodilat.
3725,2145,117.8,98.3,19.7,2.68,Vasodilat.
4095,2564,117.8,98.3,19.7,2.68,Vasodilat.
4095,2695,117.8,98.3,19.7,2.68,Vasodilat.
3262,2068,117.8,98.3,19.7,2.68,Vasodilat.
2269,1532,117.8,98.3,19.7,2.68,Vasodilat.
2247,1787,117.8,98.3,19.7,2.68,Vasodilat.
2567,1765,117.8,98.3,19.7,2.68,Vasodilat.
2434,1475,117.8,98.3,19.7,2.68,Vasodilat.
1653,1089,117.8,98.3,19.7,2.68,Vasodilat.
1466,658,117.8,98.3,19.7,2.68,Vasodilat.
888,963,117.8,98.3,19.7,2.68,Vasodilat.
1013,688,117.8,98.3,19.7,2.68,Vasodilat.
832,696,117.8,98.3,19.7,2.68,Vasodilat.
389,960,117.8,98.3,19.7,2.68,Vasodilat.
740,662,117.8,98.3,19.7,2.68,Vasodilat.
409,906,117.8,98.3,19.7,2.68,Vasodilat.
354,648,117.8,98.3,19.7,2.68,Vasodilat.
1174,908,117.8,98.3,19.7,2.68,Vasodilat.
2984,1591,117.8,98.3,19.7,2.68,Vasodilat.
3980,2442,117.8,98.3,19.7,2.68,Vasodilat.
4095,3027,117.8,98.3,19.7,2.68,Vasodilat.
4095,2561,117.8,98.3,19.7,2.68,Vasodilat.
2768,1794,117.8,98.3,19.7,2.68,Vasodilat.
2227,1742,117.8,98.3,19.7,2.68,Vasodilat.
3155,1427,117.8,98.3,19.7,2.68,Vasodilat.
2272,1502,117.8,98.3,19.7,2.68,Vasodilat.
1491,1104,117.8,98.3,19.7,2.68,Vasodilat.
1566,1144,117.8,98.3,19.7,2.68,Vasodilat.
931,1095,117.8,98.3,19.7,2.68,Vasodilat.
1298,831,117.8,98.3,19.7,2.68,Vasodilat.
1194,593,117.8,98.3,19.7,2.68,Vasodilat.
871,792,117.8,98.3,19.7,2.68,Vasodilat.
1134,512,117.8,98.3,19.7,2.68,Vasodilat.
733,865,117.8,98.3,19.7,2.68,Vasodilat.
310,833,117.8,98.3,19.7,2.68,Vasodilat.
120,512,117.8,98.3,19.7,2.68,Vasodilat.
470,881,117.8,98.3,19.7,2.68,Vasodilat.
2171,1522,117.8,98.3,19.7,2.68,Vasodilat.
4031,2389,117.8,98.3,19.7,2.68,Vasodilat.
4095,2683,117.8,98.3,19.7,2.68,Vasodilat.
3996,2059,117.8,98.3,19.7,2.68,Vasodilat.
2569,1750,117.8,98.3,19.7,2.68,Vasodilat.
1765,1201,117.8,98.3,19.7,2.68,Vasodilat.
2134,1209,117.8,98.3,19.7,2.68,Vasodilat.
2071,1136,117.8,98.3,19.7,2.68,Vasodilat.
1330,1235,117.8,98.3,19.7,2.68,Vasodilat.
1488,770,117.8,98.3,19.7,2.68,Vasodilat.
327,827,117.8,98.3,19.7,2.68,Vasodilat.
719,842,117.8,98.3,19.7,2.68,Vasodilat.
211,682,117.8,98.3,19.7,2.68,Vasodilat.
534,449,117.8,98.3,19.7,2.68,Vasodilat.
710,464,117.8,98.3,19.7,2.68,Vasodilat.
909,544,117.8,98.3,19.7,2.68,Vasodilat.
613,625,117.8,98.3,19.7,2.68,Vasodilat.
1008,517,117.8,98.3,19.7,2.68,Vasodilat.
1517,1000,117.8,98.3,19.7,2.68,Vasodilat.
3036,1287,117.8,98.3,19.7,2.68,Vasodilat.
3885,1845,117.8,98.3,19.7,2.68,Vasodilat.
3835,2009,117.8,98.3,19.7,2.68,Vasodilat.
2591,1443,117.8,98.3,19.7,2.68,Vasodilat.
1444,937,117.8,98.3,19.7,2.68,Vasodilat.
2027,1193,117.8,98.3,19.7,2.68,Vasodilat.
1981,1201,117.8,98.3,19.7,2.68,Vasodilat.
1458,967,117.8,98.3,19.7,2.68,Vasodilat.
1187,847,117.8,98.3,19.7,2.68,Vasodilat.
1154,583,117.8,98.3,19.7,2.68,Vasodilat.
411,664,117.8,98.3,19.7,2.68,Vasodilat.
877,743,117.8,98.3,19.7,2.68,Vasodilat.
691,596,117.8,98.3,19.7,2.68,Vasodilat.
595,461,117.8,98.3,19.7,2.68,Vasodilat.
237,588,117.8,98.3,19.7,2.68,Vasodilat.
445,586,117.8,98.3,19.7,2.68,Vasodilat.
1057,777,117.8,98.3,19.7,2.68,Vasodilat.
1519,1157,117.8,98.3,19.7,2.68,Vasodilat.
3058,1696,117.8,98.3,19.7,2.68,Vasodilat.
3381,1621,117.8,98.3,19.7,2.68,Vasodilat.
2348,1663,117.8,98.3,19.7,2.68,Vasodilat.
1181,948,117.8,98.3,19.7,2.68,Vasodilat.
2255,1267,117.8,98.3,19.7,2.68,Vasodilat.
1748,979,117.8,98.3,19.7,2.68,Vasodilat.
1066,1056,117.8,98.3,19.7,2.68,Vasodilat.
1281,830,117.8,98.3,19.7,2.68,Vasodilat.
1069,732,117.8,98.3,19.7,2.68,Vasodilat.
449,524,117.8,98.3,19.7,2.68,Vasodilat.
626,513,117.8,98.3,19.7,2.68,Vasodilat.
790,484,117.8,98.3,19.7,2.68,Vasodilat.
602,625,117.8,98.3,19.7,2.68,Vasodilat.
699,424,117.8,98.3,19.7,2.68,Vasodilat.
231,426,117.8,98.3,19.7,2.68,Vasodilat.
543,356,117.8,98.3,19.7,2.68,Vasodilat.
1984,1363,117.8,98.3,19.7,2.68,Vasodilat.
3299,1977,117.8,98.3,19.7,2.68,Vasodilat.
